"archive_path","uncompressed_bytes","extension","preliminary_classification","classification_reason","public_repository_action","final_decision","reviewer_notes"
"PDARTS/output/eval_runs/64/EVAL_target__TARGET__gid15c3110bc2__m6__seed0__img32__bs64__lr0.025__wd0.0003__ep300__20251221-113414/run_args.json","1639",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/eval_runs/64/EVAL_target__TARGET__gid15c3110bc2__m6__seed0__img32__bs64__lr0.025__wd0.0003__ep300__20251221-113414/train_history.csv","161",".csv","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/eval_runs/64/EVAL_target__TARGET__gid15c3110bc2__m8__seed0__img32__bs64__lr0.025__wd0.0003__ep300__20251221-113525/best_full.pt","9070650",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/eval_runs/64/EVAL_target__TARGET__gid15c3110bc2__m8__seed0__img32__bs64__lr0.025__wd0.0003__ep300__20251221-113525/best_weights.pt","4603378",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/eval_runs/64/EVAL_target__TARGET__gid15c3110bc2__m8__seed0__img32__bs64__lr0.025__wd0.0003__ep300__20251221-113525/eval.log","1608",".log","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/eval_runs/64/EVAL_target__TARGET__gid15c3110bc2__m8__seed0__img32__bs64__lr0.025__wd0.0003__ep300__20251221-113525/run_args.json","1639",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/eval_runs/64/EVAL_target__TARGET__gid15c3110bc2__m8__seed0__img32__bs64__lr0.025__wd0.0003__ep300__20251221-113525/train_history.csv","160",".csv","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/128/_BATCH_LEDGER.csv","2644",".csv","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/128/_SEARCH_LEDGER.csv","3085",".csv","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/arch_probs_final_normal.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/arch_probs_final_reduce.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/arch_probs_stage1_normal_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/arch_probs_stage1_normal_local.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/arch_probs_stage1_reduce_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/arch_probs_stage1_reduce_local.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/arch_probs_stage2_normal_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/arch_probs_stage2_normal_local.npy","408",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/arch_probs_stage2_reduce_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/arch_probs_stage2_reduce_local.npy","408",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/arch_probs_stage3_normal_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/arch_probs_stage3_normal_local.npy","296",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/arch_probs_stage3_reduce_global.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/arch_probs_stage3_reduce_local.npy","296",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/final_ops_normal.csv","212",".csv","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/final_ops_reduce.csv","212",".csv","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/final_switches_normal.json","240",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/final_switches_reduce.json","240",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/genotype.json","1072",".json","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/genotype.txt","417",".txt","EXTRACT_CANONICAL_RESULT","Compact genotype or metric artifact potentially relevant to the scientific record.","Reconcile with the manuscript before publishing a normalized result record.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/run_args.json","1211",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/search.log","37964",".log","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/stage1_switches_normal.json","822",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/stage1_switches_reduce.json","822",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/stage1_weights.pt","3025416",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/stage2_switches_normal.json","570",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/stage2_switches_reduce.json","570",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/stage2_weights.pt","3743506",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/stage3_switches_normal.json","318",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/stage3_switches_reduce.json","318",".json","PRESERVE_PRIVATE","Historical experiment artifact, ledger, prediction record, or generated output.","Retain privately until canonical-result reconciliation.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed0__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-201516/stage3_weights.pt","2858998",".pt","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
"PDARTS/output/search_runs/Batch/128/ISIC_search__ISIC2019__n6__seed1__img32__bs128__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-064002/arch_probs_final_normal.npy","576",".npy","PRESERVE_PRIVATE","Large checkpoint, numerical intermediate, or detailed historical execution log.","Keep outside Git; publish only compact provenance summaries.","",""
